21.1332 	INFO 	Loaded monitor calibration from ['2025_04_29 14:23']
24.3150 	EXP 	Created LeftFrame = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='LeftFrame', opacity=1.0, ori=0.0, pos=array([-0.5, -0.5]), size=array([0.38, 0.78]), texRes=128, units='norm', win=Window(...))
24.3161 	EXP 	Created LeftImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='LeftImage', opacity=1.0, ori=0.0, pos=array([-0.5, -0.5]), size=array([0.35, 0.75]), texRes=128, units='norm', win=Window(...))
24.3172 	EXP 	Created RightFrame = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='RightFrame', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.5]), size=array([0.38, 0.78]), texRes=128, units='norm', win=Window(...))
24.3183 	EXP 	Created RightImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='RightImage', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.5]), size=array([0.35, 0.75]), texRes=128, units='norm', win=Window(...))
24.3242 	EXP 	Created TrialFixationEnd = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='TrialFixationEnd', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.85, 1.  ]), texRes=128, units='norm', win=Window(...))
24.3291 	EXP 	Created EndingFixationCross = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=str(...), interpolate=True, mask=None, maskParams=None, name='EndingFixationCross', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.85, 1.  ]), texRes=128, units='norm', win=Window(...))
24.3336 	WARNING 	t of last frame was 247.77ms (=1/4)
24.3336 	EXP 	PleaseWaitText: autoDraw = True
25.5442 	DATA 	Keypress: 5
25.5695 	WARNING 	t of last frame was 25.81ms (=1/38)
25.5695 	EXP 	PleaseWaitText: autoDraw = False
25.5695 	EXP 	BeginningFixationCross: autoDraw = True
28.6939 	WARNING 	t of last frame was 21.11ms (=1/47)
28.8868 	WARNING 	t of last frame was 20.51ms (=1/48)
28.9349 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
40.5885 	DEBUG 	Read csv file with pandas: ..\HaririTask\HaririTrials_Ver2.csv
40.5911 	DEBUG 	Clearing unnamed columns from ..\HaririTask\HaririTrials_Ver2.csv
40.5977 	EXP 	Imported ..\HaririTask\HaririTrials_Ver2.csv as conditions, 110 conditions, 11 params
40.5980 	EXP 	Created sequence: sequential, trialTypes=110, nReps=1, seed=None
40.5985 	EXP 	New trial (rep=0, index=0): OrderedDict([('TrialType', 'MatchFaces'), ('Top', 'stimuli/MatchFaces.bmp'), ('Left', 'stimuli/EmptyFace.bmp'), ('Right', 'stimuli/EmptyFace.bmp'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/EmptyFrame.bmp'), ('Correct', 'Null'), ('Emotion', None), ('Gender', None), ('TrialLength', 3), ('FixationLength', 1)])
40.7887 	EXP 	BeginningFixationCross: autoDraw = False
40.7887 	EXP 	TopImage: image = 'stimuli/MatchFaces.bmp'
40.7887 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
40.7887 	EXP 	LeftImage: image = 'stimuli/EmptyFace.bmp'
40.7887 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
40.7887 	EXP 	RightImage: image = 'stimuli/EmptyFace.bmp'
40.7887 	EXP 	TopImage: autoDraw = True
40.7887 	EXP 	LeftFrame: autoDraw = True
40.7887 	EXP 	LeftImage: autoDraw = True
40.7887 	EXP 	RightFrame: autoDraw = True
40.7887 	EXP 	RightImage: autoDraw = True
43.6222 	EXP 	TopImage: autoDraw = False
43.6222 	EXP 	LeftFrame: autoDraw = False
43.6222 	EXP 	LeftImage: autoDraw = False
43.6222 	EXP 	RightFrame: autoDraw = False
43.6222 	EXP 	RightImage: autoDraw = False
43.6222 	EXP 	TrialFixationEnd: autoDraw = True
44.6011 	EXP 	New trial (rep=0, index=1): OrderedDict([('TrialType', 'Fear'), ('Top', 'stimuli/23M_FE_O.BMP'), ('Left', 'stimuli/23M_FE_O.BMP'), ('Right', 'stimuli/24M_FE_O.BMP'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '1'), ('Emotion', 'Fear'), ('Gender', 'Male'), ('TrialLength', 3), ('FixationLength', 1)])
44.7513 	EXP 	TrialFixationEnd: autoDraw = False
44.7513 	EXP 	TopImage: autoDraw = False
44.7513 	EXP 	LeftFrame: autoDraw = False
44.7513 	EXP 	LeftImage: autoDraw = False
44.7513 	EXP 	RightFrame: autoDraw = False
44.7513 	EXP 	RightImage: autoDraw = False
44.7513 	EXP 	TrialFixationEnd: autoDraw = False
44.7513 	EXP 	TopImage: image = 'stimuli/23M_FE_O.BMP'
44.7513 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
44.7513 	EXP 	LeftImage: image = 'stimuli/23M_FE_O.BMP'
44.7513 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
44.7513 	EXP 	RightImage: image = 'stimuli/24M_FE_O.BMP'
44.7513 	EXP 	TopImage: autoDraw = True
44.7513 	EXP 	LeftFrame: autoDraw = True
44.7513 	EXP 	LeftImage: autoDraw = True
44.7513 	EXP 	RightFrame: autoDraw = True
44.7513 	EXP 	RightImage: autoDraw = True
47.6190 	EXP 	TopImage: autoDraw = False
47.6190 	EXP 	LeftFrame: autoDraw = False
47.6190 	EXP 	LeftImage: autoDraw = False
47.6190 	EXP 	RightFrame: autoDraw = False
47.6190 	EXP 	RightImage: autoDraw = False
47.6190 	EXP 	TrialFixationEnd: autoDraw = True
48.6094 	EXP 	New trial (rep=0, index=2): OrderedDict([('TrialType', 'Fear'), ('Top', 'stimuli/19F_FE_O.BMP'), ('Left', 'stimuli/18F_FE_O.BMP'), ('Right', 'stimuli/19F_FE_O.BMP'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '2'), ('Emotion', 'Fear'), ('Gender', 'Female'), ('TrialLength', 3), ('FixationLength', 1)])
48.6443 	EXP 	TrialFixationEnd: autoDraw = False
48.6443 	EXP 	TopImage: autoDraw = False
48.6443 	EXP 	LeftFrame: autoDraw = False
48.6443 	EXP 	LeftImage: autoDraw = False
48.6443 	EXP 	RightFrame: autoDraw = False
48.6443 	EXP 	RightImage: autoDraw = False
48.6443 	EXP 	TrialFixationEnd: autoDraw = False
48.6443 	EXP 	TopImage: image = 'stimuli/19F_FE_O.BMP'
48.6443 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
48.6443 	EXP 	LeftImage: image = 'stimuli/18F_FE_O.BMP'
48.6443 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
48.6443 	EXP 	RightImage: image = 'stimuli/19F_FE_O.BMP'
48.6443 	EXP 	TopImage: autoDraw = True
48.6443 	EXP 	LeftFrame: autoDraw = True
48.6443 	EXP 	LeftImage: autoDraw = True
48.6443 	EXP 	RightFrame: autoDraw = True
48.6443 	EXP 	RightImage: autoDraw = True
51.6276 	EXP 	TopImage: autoDraw = False
51.6276 	EXP 	LeftFrame: autoDraw = False
51.6276 	EXP 	LeftImage: autoDraw = False
51.6276 	EXP 	RightFrame: autoDraw = False
51.6276 	EXP 	RightImage: autoDraw = False
51.6276 	EXP 	TrialFixationEnd: autoDraw = True
52.6160 	EXP 	New trial (rep=0, index=3): OrderedDict([('TrialType', 'Fear'), ('Top', 'stimuli/17F_FE_O.BMP'), ('Left', 'stimuli/17F_FE_O.BMP'), ('Right', 'stimuli/16F_FE_O.BMP'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '1'), ('Emotion', 'Fear'), ('Gender', 'Female'), ('TrialLength', 3), ('FixationLength', 1)])
52.6540 	EXP 	TrialFixationEnd: autoDraw = False
52.6540 	EXP 	TopImage: autoDraw = False
52.6540 	EXP 	LeftFrame: autoDraw = False
52.6540 	EXP 	LeftImage: autoDraw = False
52.6540 	EXP 	RightFrame: autoDraw = False
52.6540 	EXP 	RightImage: autoDraw = False
52.6540 	EXP 	TrialFixationEnd: autoDraw = False
52.6540 	EXP 	TopImage: image = 'stimuli/17F_FE_O.BMP'
52.6540 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
52.6540 	EXP 	LeftImage: image = 'stimuli/17F_FE_O.BMP'
52.6540 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
52.6540 	EXP 	RightImage: image = 'stimuli/16F_FE_O.BMP'
52.6540 	EXP 	TopImage: autoDraw = True
52.6540 	EXP 	LeftFrame: autoDraw = True
52.6540 	EXP 	LeftImage: autoDraw = True
52.6540 	EXP 	RightFrame: autoDraw = True
52.6540 	EXP 	RightImage: autoDraw = True
55.6352 	EXP 	TopImage: autoDraw = False
55.6352 	EXP 	LeftFrame: autoDraw = False
55.6352 	EXP 	LeftImage: autoDraw = False
55.6352 	EXP 	RightFrame: autoDraw = False
55.6352 	EXP 	RightImage: autoDraw = False
55.6352 	EXP 	TrialFixationEnd: autoDraw = True
56.6278 	EXP 	New trial (rep=0, index=4): OrderedDict([('TrialType', 'Fear'), ('Top', 'stimuli/21M_FE_O.BMP'), ('Left', 'stimuli/21M_FE_O.BMP'), ('Right', 'stimuli/22M_FE_O.BMP'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '1'), ('Emotion', 'Fear'), ('Gender', 'Male'), ('TrialLength', 3), ('FixationLength', 1)])
56.6599 	EXP 	TrialFixationEnd: autoDraw = False
56.6599 	EXP 	TopImage: autoDraw = False
56.6599 	EXP 	LeftFrame: autoDraw = False
56.6599 	EXP 	LeftImage: autoDraw = False
56.6599 	EXP 	RightFrame: autoDraw = False
56.6599 	EXP 	RightImage: autoDraw = False
56.6599 	EXP 	TrialFixationEnd: autoDraw = False
56.6599 	EXP 	TopImage: image = 'stimuli/21M_FE_O.BMP'
56.6599 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
56.6599 	EXP 	LeftImage: image = 'stimuli/21M_FE_O.BMP'
56.6599 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
56.6599 	EXP 	RightImage: image = 'stimuli/22M_FE_O.BMP'
56.6599 	EXP 	TopImage: autoDraw = True
56.6599 	EXP 	LeftFrame: autoDraw = True
56.6599 	EXP 	LeftImage: autoDraw = True
56.6599 	EXP 	RightFrame: autoDraw = True
56.6599 	EXP 	RightImage: autoDraw = True
58.2320 	DATA 	Keypress: 1
58.2552 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.2552 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.2723 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.2723 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.2861 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.2861 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.2983 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.2983 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.3112 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.3112 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.3264 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.3264 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.3406 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.3406 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.3526 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.3526 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.3665 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.3665 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.3809 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.3809 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.3974 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.3974 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.4152 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.4152 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.4307 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.4307 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.4441 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.4441 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.4582 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.4582 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.4717 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.4717 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.4857 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.4857 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.4985 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.4985 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.5125 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.5125 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.5237 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.5237 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.5376 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.5376 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.5479 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.5479 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.5614 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.5614 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.5733 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.5733 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.5855 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.5855 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.6012 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.6012 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.6144 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.6144 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.6293 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.6293 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.6438 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.6438 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.6553 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.6553 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.6688 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.6688 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.6821 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.6821 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.6975 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.6975 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.7113 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.7113 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.7252 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.7252 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.7362 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.7362 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.7498 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.7498 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.7637 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.7637 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.7793 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.7793 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.7904 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.7904 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.8048 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.8048 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.8161 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.8161 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.8320 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.8320 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.8457 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.8457 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.8585 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.8585 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.8710 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.8710 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.8855 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.8855 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.8983 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.8983 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.9129 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.9129 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.9241 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.9241 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.9396 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.9396 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
58.9554 	EXP 	LeftFrame: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/RedFrame.bmp'
58.9554 	EXP 	LeftImage: image = 'C:\\Users\\local.BME\\Desktop\\HaririTask\\stimuli/21M_FE_O.BMP'
