2552.7713 	INFO 	Loaded monitor calibration from ['2025_04_29 14:23']
2619.5770 	EXP 	RightImage: image = 'stimuli/16F_FE_O.BMP'
2619.5770 	EXP 	TopImage: autoDraw = True
2619.5770 	EXP 	LeftFrame: autoDraw = True
2619.5770 	EXP 	LeftImage: autoDraw = True
2619.5770 	EXP 	RightFrame: autoDraw = True
2619.5770 	EXP 	RightImage: autoDraw = True
2619.7518 	DATA 	Keypress: 5
2620.5162 	DATA 	Keypress: 4
2621.0563 	DATA 	Keypress: 5
2622.3567 	DATA 	Keypress: 5
2622.5643 	EXP 	TopImage: autoDraw = False
2622.5643 	EXP 	LeftFrame: autoDraw = False
2622.5643 	EXP 	LeftImage: autoDraw = False
2622.5643 	EXP 	RightFrame: autoDraw = False
2622.5643 	EXP 	RightImage: autoDraw = False
2622.5643 	EXP 	TrialFixationEnd: autoDraw = True
2623.5412 	EXP 	New trial (rep=0, index=4): OrderedDict([('TrialType', 'Fear'), ('Top', 'stimuli/21M_FE_O.BMP'), ('Left', 'stimuli/21M_FE_O.BMP'), ('Right', 'stimuli/22M_FE_O.BMP'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '1'), ('Emotion', 'Fear'), ('Gender', 'Male'), ('TrialLength', 3), ('FixationLength', 1)])
2623.5813 	EXP 	TrialFixationEnd: autoDraw = False
2623.5813 	EXP 	TopImage: autoDraw = False
2623.5813 	EXP 	LeftFrame: autoDraw = False
2623.5813 	EXP 	LeftImage: autoDraw = False
2623.5813 	EXP 	RightFrame: autoDraw = False
2623.5813 	EXP 	RightImage: autoDraw = False
2623.5813 	EXP 	TrialFixationEnd: autoDraw = False
2623.5813 	EXP 	TopImage: image = 'stimuli/21M_FE_O.BMP'
2623.5813 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
2623.5813 	EXP 	LeftImage: image = 'stimuli/21M_FE_O.BMP'
2623.5813 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
2623.5813 	EXP 	RightImage: image = 'stimuli/22M_FE_O.BMP'
2623.5813 	EXP 	TopImage: autoDraw = True
2623.5813 	EXP 	LeftFrame: autoDraw = True
2623.5813 	EXP 	LeftImage: autoDraw = True
2623.5813 	EXP 	RightFrame: autoDraw = True
2623.5813 	EXP 	RightImage: autoDraw = True
2623.6509 	DATA 	Keypress: 5
2624.6862 	DATA 	Keypress: 4
2624.9581 	DATA 	Keypress: 5
2626.2492 	DATA 	Keypress: 5
2626.5558 	EXP 	TopImage: autoDraw = False
2626.5558 	EXP 	LeftFrame: autoDraw = False
2626.5558 	EXP 	LeftImage: autoDraw = False
2626.5558 	EXP 	RightFrame: autoDraw = False
2626.5558 	EXP 	RightImage: autoDraw = False
2626.5558 	EXP 	TrialFixationEnd: autoDraw = True
2627.5453 	EXP 	New trial (rep=0, index=5): OrderedDict([('TrialType', 'Fear'), ('Top', 'stimuli/09F_FE_O.BMP'), ('Left', 'stimuli/07F_FE_O.BMP'), ('Right', 'stimuli/09F_FE_O.BMP'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '2'), ('Emotion', 'Fear'), ('Gender', 'Female'), ('TrialLength', 3), ('FixationLength', 1)])
2627.5728 	DATA 	Keypress: 5
2627.5778 	EXP 	TrialFixationEnd: autoDraw = False
2627.5778 	EXP 	TopImage: autoDraw = False
2627.5778 	EXP 	LeftFrame: autoDraw = False
2627.5778 	EXP 	LeftImage: autoDraw = False
2627.5778 	EXP 	RightFrame: autoDraw = False
2627.5778 	EXP 	RightImage: autoDraw = False
2627.5778 	EXP 	TrialFixationEnd: autoDraw = False
2627.5778 	EXP 	TopImage: image = 'stimuli/09F_FE_O.BMP'
2627.5778 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
2627.5778 	EXP 	LeftImage: image = 'stimuli/07F_FE_O.BMP'
2627.5778 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
2627.5778 	EXP 	RightImage: image = 'stimuli/09F_FE_O.BMP'
2627.5778 	EXP 	TopImage: autoDraw = True
2627.5778 	EXP 	LeftFrame: autoDraw = True
2627.5778 	EXP 	LeftImage: autoDraw = True
2627.5778 	EXP 	RightFrame: autoDraw = True
2627.5778 	EXP 	RightImage: autoDraw = True
2628.7179 	DATA 	Keypress: 3
2628.8493 	DATA 	Keypress: 5
2630.1606 	DATA 	Keypress: 5
2630.5564 	EXP 	TopImage: autoDraw = False
2630.5564 	EXP 	LeftFrame: autoDraw = False
2630.5564 	EXP 	LeftImage: autoDraw = False
2630.5564 	EXP 	RightFrame: autoDraw = False
2630.5564 	EXP 	RightImage: autoDraw = False
2630.5564 	EXP 	TrialFixationEnd: autoDraw = True
2631.4552 	DATA 	Keypress: 5
2631.5496 	EXP 	New trial (rep=0, index=6): OrderedDict([('TrialType', 'Fear'), ('Top', 'stimuli/08F_FE_O.BMP'), ('Left', 'stimuli/13F_FE_O.BMP'), ('Right', 'stimuli/08F_FE_O.BMP'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '2'), ('Emotion', 'Fear'), ('Gender', 'Female'), ('TrialLength', 3), ('FixationLength', 1)])
2631.5867 	EXP 	TrialFixationEnd: autoDraw = False
2631.5867 	EXP 	TopImage: autoDraw = False
2631.5867 	EXP 	LeftFrame: autoDraw = False
2631.5867 	EXP 	LeftImage: autoDraw = False
2631.5867 	EXP 	RightFrame: autoDraw = False
2631.5867 	EXP 	RightImage: autoDraw = False
2631.5867 	EXP 	TrialFixationEnd: autoDraw = False
2631.5867 	EXP 	TopImage: image = 'stimuli/08F_FE_O.BMP'
2631.5867 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
2631.5867 	EXP 	LeftImage: image = 'stimuli/13F_FE_O.BMP'
2631.5867 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
2631.5867 	EXP 	RightImage: image = 'stimuli/08F_FE_O.BMP'
2631.5867 	EXP 	TopImage: autoDraw = True
2631.5867 	EXP 	LeftFrame: autoDraw = True
2631.5867 	EXP 	LeftImage: autoDraw = True
2631.5867 	EXP 	RightFrame: autoDraw = True
2631.5867 	EXP 	RightImage: autoDraw = True
2632.6475 	DATA 	Keypress: 3
2632.7559 	DATA 	Keypress: 5
2634.0476 	DATA 	Keypress: 5
2634.5620 	EXP 	TopImage: autoDraw = False
2634.5620 	EXP 	LeftFrame: autoDraw = False
2634.5620 	EXP 	LeftImage: autoDraw = False
2634.5620 	EXP 	RightFrame: autoDraw = False
2634.5620 	EXP 	RightImage: autoDraw = False
2634.5620 	EXP 	TrialFixationEnd: autoDraw = True
2635.3509 	DATA 	Keypress: 5
2635.5557 	EXP 	New trial (rep=0, index=7): OrderedDict([('TrialType', 'Fear'), ('Top', 'stimuli/07F_FE_O.BMP'), ('Left', 'stimuli/07F_FE_O.BMP'), ('Right', 'stimuli/14F_FE_O.BMP'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '1'), ('Emotion', 'Fear'), ('Gender', 'Female'), ('TrialLength', 3), ('FixationLength', 1)])
2635.5873 	EXP 	TrialFixationEnd: autoDraw = False
2635.5873 	EXP 	TopImage: autoDraw = False
2635.5873 	EXP 	LeftFrame: autoDraw = False
2635.5873 	EXP 	LeftImage: autoDraw = False
2635.5873 	EXP 	RightFrame: autoDraw = False
2635.5873 	EXP 	RightImage: autoDraw = False
2635.5873 	EXP 	TrialFixationEnd: autoDraw = False
2635.5873 	EXP 	TopImage: image = 'stimuli/07F_FE_O.BMP'
2635.5873 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
2635.5873 	EXP 	LeftImage: image = 'stimuli/07F_FE_O.BMP'
2635.5873 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
2635.5873 	EXP 	RightImage: image = 'stimuli/14F_FE_O.BMP'
2635.5873 	EXP 	TopImage: autoDraw = True
2635.5873 	EXP 	LeftFrame: autoDraw = True
2635.5873 	EXP 	LeftImage: autoDraw = True
2635.5873 	EXP 	RightFrame: autoDraw = True
2635.5873 	EXP 	RightImage: autoDraw = True
2636.3381 	DATA 	Keypress: 4
2636.6478 	DATA 	Keypress: 5
2637.9602 	DATA 	Keypress: 5
2638.5666 	EXP 	TopImage: autoDraw = False
2638.5666 	EXP 	LeftFrame: autoDraw = False
2638.5666 	EXP 	LeftImage: autoDraw = False
2638.5666 	EXP 	RightFrame: autoDraw = False
2638.5666 	EXP 	RightImage: autoDraw = False
2638.5666 	EXP 	TrialFixationEnd: autoDraw = True
2639.2539 	DATA 	Keypress: 5
2639.5613 	EXP 	New trial (rep=0, index=8): OrderedDict([('TrialType', 'Fear'), ('Top', 'stimuli/26M_FE_O.BMP'), ('Left', 'stimuli/26M_FE_O.BMP'), ('Right', 'stimuli/28M_FE_O.BMP'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '1'), ('Emotion', 'Fear'), ('Gender', 'Male'), ('TrialLength', 3), ('FixationLength', 1)])
2639.5993 	EXP 	TrialFixationEnd: autoDraw = False
2639.5993 	EXP 	TopImage: autoDraw = False
2639.5993 	EXP 	LeftFrame: autoDraw = False
2639.5993 	EXP 	LeftImage: autoDraw = False
2639.5993 	EXP 	RightFrame: autoDraw = False
2639.5993 	EXP 	RightImage: autoDraw = False
2639.5993 	EXP 	TrialFixationEnd: autoDraw = False
2639.5993 	EXP 	TopImage: image = 'stimuli/26M_FE_O.BMP'
2639.5993 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
2639.5993 	EXP 	LeftImage: image = 'stimuli/26M_FE_O.BMP'
2639.5993 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
2639.5993 	EXP 	RightImage: image = 'stimuli/28M_FE_O.BMP'
2639.5993 	EXP 	TopImage: autoDraw = True
2639.5993 	EXP 	LeftFrame: autoDraw = True
2639.5993 	EXP 	LeftImage: autoDraw = True
2639.5993 	EXP 	RightFrame: autoDraw = True
2639.5993 	EXP 	RightImage: autoDraw = True
2640.4494 	DATA 	Keypress: 4
2642.5736 	EXP 	TopImage: autoDraw = False
2642.5736 	EXP 	LeftFrame: autoDraw = False
2642.5736 	EXP 	LeftImage: autoDraw = False
2642.5736 	EXP 	RightFrame: autoDraw = False
2642.5736 	EXP 	RightImage: autoDraw = False
2642.5736 	EXP 	TrialFixationEnd: autoDraw = True
2643.5738 	EXP 	New trial (rep=0, index=9): OrderedDict([('TrialType', 'Fear'), ('Top', 'stimuli/10F_FE_O.BMP'), ('Left', 'stimuli/11F_FE_O.BMP'), ('Right', 'stimuli/10F_FE_O.BMP'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '2'), ('Emotion', 'Fear'), ('Gender', 'Female'), ('TrialLength', 3), ('FixationLength', 1)])
2643.6099 	EXP 	TrialFixationEnd: autoDraw = False
2643.6099 	EXP 	TopImage: autoDraw = False
2643.6099 	EXP 	LeftFrame: autoDraw = False
2643.6099 	EXP 	LeftImage: autoDraw = False
2643.6099 	EXP 	RightFrame: autoDraw = False
2643.6099 	EXP 	RightImage: autoDraw = False
2643.6099 	EXP 	TrialFixationEnd: autoDraw = False
2643.6099 	EXP 	TopImage: image = 'stimuli/10F_FE_O.BMP'
2643.6099 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
2643.6099 	EXP 	LeftImage: image = 'stimuli/11F_FE_O.BMP'
2643.6099 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
2643.6099 	EXP 	RightImage: image = 'stimuli/10F_FE_O.BMP'
2643.6099 	EXP 	TopImage: autoDraw = True
2643.6099 	EXP 	LeftFrame: autoDraw = True
2643.6099 	EXP 	LeftImage: autoDraw = True
2643.6099 	EXP 	RightFrame: autoDraw = True
2643.6099 	EXP 	RightImage: autoDraw = True
2644.3550 	DATA 	Keypress: 3
2646.5907 	EXP 	TopImage: autoDraw = False
2646.5907 	EXP 	LeftFrame: autoDraw = False
2646.5907 	EXP 	LeftImage: autoDraw = False
2646.5907 	EXP 	RightFrame: autoDraw = False
2646.5907 	EXP 	RightImage: autoDraw = False
2646.5907 	EXP 	TrialFixationEnd: autoDraw = True
2647.0154 	DATA 	Keypress: escape
2647.0687 	EXP 	window1: mouseVisible = True
2647.0688 	DEBUG 	Saving data for HaririTask_Ver2 ExperimentHandler
2647.0715 	INFO 	saved data to C:\Users\local.BME\Desktop\HaririTask\data/Sub001_HaririTask_Ver2_2025_May_07_0934.psydat
2647.0725 	INFO 	saved data to 'C:\\Users\\local.BME\\Desktop\\HaririTask\\data/Sub001_HaririTask_Ver2_2025_May_07_0934.csv'
