26.7120 	INFO 	Loaded monitor calibration from ['2025_04_29 14:23']
135.8796 	EXP 	New trial (rep=0, index=8): OrderedDict([('TrialType', 'Anger'), ('Top', 'stimuli/05F_AN_O.bmp'), ('Left', 'stimuli/05F_AN_O.bmp'), ('Right', 'stimuli/16F_AN_O.BMP'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '1'), ('Emotion', 'Anger'), ('Gender', 'Female'), ('TrialLength', 3), ('FixationLength', 1)])
135.9168 	EXP 	TrialFixationEnd: autoDraw = False
135.9168 	EXP 	TopImage: autoDraw = False
135.9168 	EXP 	LeftFrame: autoDraw = False
135.9168 	EXP 	LeftImage: autoDraw = False
135.9168 	EXP 	RightFrame: autoDraw = False
135.9168 	EXP 	RightImage: autoDraw = False
135.9168 	EXP 	TrialFixationEnd: autoDraw = False
135.9168 	EXP 	TopImage: image = 'stimuli/05F_AN_O.bmp'
135.9168 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
135.9168 	EXP 	LeftImage: image = 'stimuli/05F_AN_O.bmp'
135.9168 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
135.9168 	EXP 	RightImage: image = 'stimuli/16F_AN_O.BMP'
135.9168 	EXP 	TopImage: autoDraw = True
135.9168 	EXP 	LeftFrame: autoDraw = True
135.9168 	EXP 	LeftImage: autoDraw = True
135.9168 	EXP 	RightFrame: autoDraw = True
135.9168 	EXP 	RightImage: autoDraw = True
138.8931 	EXP 	TopImage: autoDraw = False
138.8931 	EXP 	LeftFrame: autoDraw = False
138.8931 	EXP 	LeftImage: autoDraw = False
138.8931 	EXP 	RightFrame: autoDraw = False
138.8931 	EXP 	RightImage: autoDraw = False
138.8931 	EXP 	TrialFixationEnd: autoDraw = True
139.8819 	EXP 	New trial (rep=0, index=9): OrderedDict([('TrialType', 'Anger'), ('Top', 'stimuli/06F_AN_O.bmp'), ('Left', 'stimuli/15F_AN_O.BMP'), ('Right', 'stimuli/06F_AN_O.bmp'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '2'), ('Emotion', 'Anger'), ('Gender', 'Female'), ('TrialLength', 3), ('FixationLength', 1)])
139.9169 	EXP 	TrialFixationEnd: autoDraw = False
139.9169 	EXP 	TopImage: autoDraw = False
139.9169 	EXP 	LeftFrame: autoDraw = False
139.9169 	EXP 	LeftImage: autoDraw = False
139.9169 	EXP 	RightFrame: autoDraw = False
139.9169 	EXP 	RightImage: autoDraw = False
139.9169 	EXP 	TrialFixationEnd: autoDraw = False
139.9169 	EXP 	TopImage: image = 'stimuli/06F_AN_O.bmp'
139.9169 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
139.9169 	EXP 	LeftImage: image = 'stimuli/15F_AN_O.BMP'
139.9169 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
139.9169 	EXP 	RightImage: image = 'stimuli/06F_AN_O.bmp'
139.9169 	EXP 	TopImage: autoDraw = True
139.9169 	EXP 	LeftFrame: autoDraw = True
139.9169 	EXP 	LeftImage: autoDraw = True
139.9169 	EXP 	RightFrame: autoDraw = True
139.9169 	EXP 	RightImage: autoDraw = True
142.8989 	EXP 	TopImage: autoDraw = False
142.8989 	EXP 	LeftFrame: autoDraw = False
142.8989 	EXP 	LeftImage: autoDraw = False
142.8989 	EXP 	RightFrame: autoDraw = False
142.8989 	EXP 	RightImage: autoDraw = False
142.8989 	EXP 	TrialFixationEnd: autoDraw = True
143.8920 	EXP 	New trial (rep=0, index=10): OrderedDict([('TrialType', 'Anger'), ('Top', 'stimuli/24M_AN_O.BMP'), ('Left', 'stimuli/24M_AN_O.BMP'), ('Right', 'stimuli/30M_AN_O.BMP'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/RedFrame.bmp'), ('Correct', '1'), ('Emotion', 'Anger'), ('Gender', 'Male'), ('TrialLength', 3), ('FixationLength', 1)])
143.9226 	EXP 	TrialFixationEnd: autoDraw = False
143.9226 	EXP 	TopImage: autoDraw = False
143.9226 	EXP 	LeftFrame: autoDraw = False
143.9226 	EXP 	LeftImage: autoDraw = False
143.9226 	EXP 	RightFrame: autoDraw = False
143.9226 	EXP 	RightImage: autoDraw = False
143.9226 	EXP 	TrialFixationEnd: autoDraw = False
143.9226 	EXP 	TopImage: image = 'stimuli/24M_AN_O.BMP'
143.9226 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
143.9226 	EXP 	LeftImage: image = 'stimuli/24M_AN_O.BMP'
143.9226 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
143.9226 	EXP 	RightImage: image = 'stimuli/30M_AN_O.BMP'
143.9226 	EXP 	TopImage: autoDraw = True
143.9226 	EXP 	LeftFrame: autoDraw = True
143.9226 	EXP 	LeftImage: autoDraw = True
143.9226 	EXP 	RightFrame: autoDraw = True
143.9226 	EXP 	RightImage: autoDraw = True
146.9086 	EXP 	TopImage: autoDraw = False
146.9086 	EXP 	LeftFrame: autoDraw = False
146.9086 	EXP 	LeftImage: autoDraw = False
146.9086 	EXP 	RightFrame: autoDraw = False
146.9086 	EXP 	RightImage: autoDraw = False
146.9086 	EXP 	TrialFixationEnd: autoDraw = True
147.8978 	EXP 	New trial (rep=0, index=11): OrderedDict([('TrialType', 'MatchShape'), ('Top', 'stimuli/MatchShapes.bmp'), ('Left', 'stimuli/EmptyFace.bmp'), ('Right', 'stimuli/EmptyFace.bmp'), ('EmptyFrame', 'stimuli/EmptyFrame.bmp'), ('SelectedFrame', 'stimuli/EmptyFrame.bmp'), ('Correct', 'Null'), ('Emotion', None), ('Gender', None), ('TrialLength', 3), ('FixationLength', 1)])
147.9253 	EXP 	TrialFixationEnd: autoDraw = False
147.9253 	EXP 	TopImage: autoDraw = False
147.9253 	EXP 	LeftFrame: autoDraw = False
147.9253 	EXP 	LeftImage: autoDraw = False
147.9253 	EXP 	RightFrame: autoDraw = False
147.9253 	EXP 	RightImage: autoDraw = False
147.9253 	EXP 	TrialFixationEnd: autoDraw = False
147.9253 	EXP 	TopImage: image = 'stimuli/MatchShapes.bmp'
147.9253 	EXP 	LeftFrame: image = 'stimuli/EmptyFrame.bmp'
147.9253 	EXP 	LeftImage: image = 'stimuli/EmptyFace.bmp'
147.9253 	EXP 	RightFrame: image = 'stimuli/EmptyFrame.bmp'
147.9253 	EXP 	RightImage: image = 'stimuli/EmptyFace.bmp'
147.9253 	EXP 	TopImage: autoDraw = True
147.9253 	EXP 	LeftFrame: autoDraw = True
147.9253 	EXP 	LeftImage: autoDraw = True
147.9253 	EXP 	RightFrame: autoDraw = True
147.9253 	EXP 	RightImage: autoDraw = True
148.6800 	DATA 	Keypress: escape
148.7266 	EXP 	window1: mouseVisible = True
148.7266 	DEBUG 	Saving data for HaririTask_Ver1 ExperimentHandler
148.7314 	INFO 	saved data to C:\Users\local.BME\Desktop\HaririTask\data/sub007_HaririTask_Ver1_2025_May_27_0834.psydat
148.7329 	INFO 	saved data to 'C:\\Users\\local.BME\\Desktop\\HaririTask\\data/sub007_HaririTask_Ver1_2025_May_27_0834.csv'
